image_id,split,fg_ratio,n_components,component_id,area,width,height,bbox_left,bbox_top,bbox_right,bbox_bottom,aspect_ratio,perimeter,circularity,solidity
000548,train,0.1434,3,1,1909,59,69,13,0,72,69,0.8551,253.62,0.372941,0.754247
000548,train,0.1434,3,2,3741,55,94,19,106,74,200,0.5851,262.75,0.680933,0.971058
000548,train,0.1434,3,3,86,18,10,156,167,174,177,1.8,45.21,0.528662,0.924731
000551,train,0.08115,1,1,3246,58,87,69,0,127,87,0.6667,252.17,0.641481,0.953584
000552,train,0.087225,3,1,1351,58,40,130,110,188,150,1.45,182.02,0.512396,0.847022
000552,train,0.087225,3,2,914,37,37,24,157,61,194,1.0,119.4,0.805693,0.992939
000552,train,0.087225,3,3,1224,49,35,124,165,173,200,1.4,138.81,0.798256,1.006165
000553,train,0.135125,1,1,5405,104,88,65,64,169,152,1.1818,360.78,0.521829,0.819809
000545,train,0.174525,5,1,483,49,14,7,0,56,14,3.5,109.7,0.504378,1.085393
000545,train,0.174525,5,2,94,13,10,182,8,195,18,1.3,35.56,0.934337,1.13253
000545,train,0.174525,5,3,755,38,31,5,39,43,70,1.2258,121.05,0.64744,0.921856
000545,train,0.174525,5,4,4392,85,98,0,102,85,200,0.8673,398.01,0.34841,0.726311
000545,train,0.174525,5,5,1257,46,36,134,125,180,161,1.2778,142.23,0.780892,0.981265
000555,train,0.107775,3,1,376,33,19,147,16,180,35,1.7368,86.53,0.631096,1.01897
000555,train,0.107775,3,2,650,26,37,0,69,26,106,0.7027,104.91,0.742122,0.960118
000555,train,0.107775,3,3,3285,64,70,116,130,180,200,0.9143,249.58,0.662709,0.955636
000556,train,0.206125,3,1,4895,78,79,8,0,86,79,0.9873,302.41,0.672624,0.911291
000556,train,0.206125,3,2,3196,47,96,120,23,167,119,0.4896,317.28,0.398964,0.845056
000556,train,0.206125,3,3,154,15,17,175,116,190,133,0.8824,62.28,0.498854,0.860335
000554,train,0.119625,2,1,2666,83,48,45,35,128,83,1.7292,220.65,0.688106,0.978169
000554,train,0.119625,2,2,2119,52,59,60,132,112,191,0.8814,203.82,0.640963,0.908857
000557,train,0.168425,2,1,5409,63,167,0,15,63,182,0.3772,522.76,0.248727,0.726479
000557,train,0.168425,2,2,1328,62,28,138,97,200,125,2.2143,163.94,0.620915,0.955396
000559,train,0.129975,2,1,471,38,22,78,13,116,35,1.7273,97.25,0.625761,0.982273
000559,train,0.129975,2,2,4728,68,130,1,50,69,180,0.5231,394.49,0.381777,0.726435
000550,train,0.1551,4,1,1931,42,69,110,0,152,69,0.6087,191.64,0.660726,0.959027
000550,train,0.1551,4,2,858,32,38,45,18,77,56,0.8421,126.81,0.670474,0.93566
000550,train,0.1551,4,3,2987,51,99,20,101,71,200,0.5152,279.04,0.482084,0.846775
000550,train,0.1551,4,4,428,24,29,128,156,152,185,0.8276,82.08,0.79826,1.013018
000558,train,0.073575,3,1,2075,61,68,94,70,155,138,0.8971,221.72,0.530404,0.914097
000558,train,0.073575,3,2,311,21,28,28,90,49,118,0.75,83.01,0.567135,0.888571
000558,train,0.073575,3,3,557,29,25,135,157,164,182,1.16,91.94,0.828029,1.022957
000564,train,0.181175,2,1,4624,60,122,41,61,101,183,0.4918,331.42,0.529013,0.832179
000564,train,0.181175,2,2,2623,47,93,122,107,169,200,0.5054,252.27,0.517949,0.912665
000563,train,0.13155,1,1,5262,117,119,38,81,155,200,0.9832,417.61,0.379166,0.694883
000561,train,0.12035,2,1,1802,49,68,18,80,67,148,0.7206,194.41,0.599144,0.914025
000561,train,0.12035,2,2,3012,90,62,102,123,192,185,1.4516,270.59,0.51693,0.840285
000566,train,0.17305,2,1,888,39,29,0,0,39,29,1.3448,114.43,0.852256,1.042866
000566,train,0.17305,2,2,6034,126,103,70,0,196,103,1.2233,455.16,0.366003,0.773739
000562,train,0.159925,2,1,4316,64,113,86,87,150,200,0.5664,365.52,0.405943,0.761065
000562,train,0.159925,2,2,2081,43,67,0,116,43,183,0.6418,184.95,0.764465,1.007017
000568,train,0.1571,2,1,6034,62,178,17,22,79,200,0.3483,495.3,0.309081,0.768858
000568,train,0.1571,2,2,250,35,15,154,160,189,175,2.3333,82.53,0.461274,0.961538
000565,train,0.080025,4,1,97,20,7,165,65,185,72,2.8571,42.97,0.660145,1.147929
000565,train,0.080025,4,2,2691,56,73,4,126,60,199,0.7671,209.48,0.770615,0.979792
000565,train,0.080025,4,3,310,29,17,142,169,171,186,1.7059,79.11,0.622414,0.955316
000565,train,0.080025,4,4,103,22,7,139,193,161,200,3.1429,50.73,0.502983,1.061856
000567,train,0.336525,3,1,5055,86,123,7,0,93,123,0.6992,395.81,0.405477,0.808218
000567,train,0.336525,3,2,7428,63,199,137,0,200,199,0.3166,584.62,0.273111,0.757187
000567,train,0.336525,3,3,978,52,33,25,155,77,188,1.5758,151.78,0.53347,0.879101
000560,train,0.07095,6,1,119,23,8,16,0,39,8,2.875,52.97,0.532951,1.057778
000560,train,0.07095,6,2,63,15,9,22,92,37,101,1.6667,37.56,0.561285,0.992126
000560,train,0.07095,6,3,102,17,14,19,116,36,130,1.2143,50.28,0.506927,0.864407
000560,train,0.07095,6,4,2387,88,70,95,130,183,200,1.2571,282.11,0.376906,0.761404
000560,train,0.07095,6,5,72,14,9,31,176,45,185,1.5556,36.14,0.692651,1.028571
000560,train,0.07095,6,6,95,13,12,16,188,29,200,1.0833,37.8,0.835551,1.055556
000570,train,0.12825,2,1,1621,57,36,88,0,145,36,1.5833,159.74,0.798298,1.017258
000570,train,0.12825,2,2,3509,51,102,95,67,146,169,0.5,323.66,0.420925,0.803803
000572,train,0.082975,1,1,3319,54,109,53,31,107,140,0.4954,330.45,0.381947,0.789862
000569,train,0.206475,4,1,3630,42,120,114,46,156,166,0.35,300.59,0.504846,0.892111
000569,train,0.206475,4,2,3829,50,98,4,57,54,155,0.5102,261.87,0.701682,0.973805
000569,train,0.206475,4,3,380,16,30,0,170,16,200,0.5333,82.14,0.70772,1.088825
000569,train,0.206475,4,4,420,27,21,125,179,152,200,1.2857,80.87,0.807019,1.071429
000575,train,0.102025,1,1,4081,65,132,40,35,105,167,0.4924,366.29,0.382228,0.73558
000571,train,0.11525,2,1,3925,84,73,90,51,174,124,1.1507,283.87,0.612105,0.874944
000571,train,0.11525,2,2,685,30,36,131,164,161,200,0.8333,125.84,0.543574,0.847248
000574,train,0.0736,2,1,560,35,24,94,98,129,122,1.4583,99.36,0.712878,0.971379
000574,train,0.0736,2,2,2384,64,61,98,139,162,200,1.0492,215.68,0.644008,0.925466
000578,train,0.2338,1,1,9352,68,200,46,0,114,200,0.34,571.81,0.359432,0.807564
000573,train,0.24925,3,1,7351,61,184,126,0,187,184,0.3315,545.2,0.31077,0.764614
000573,train,0.24925,3,2,822,35,34,15,57,50,91,1.0294,112.81,0.811666,0.987981
000573,train,0.24925,3,3,1797,55,58,14,120,69,178,0.9483,195.78,0.589133,0.861045
000581,train,0.1931,2,1,1025,37,42,25,0,62,42,0.881,130.57,0.755539,1.021934
000581,train,0.1931,2,2,6699,53,200,123,0,176,200,0.265,503.22,0.332432,0.810232
000582,train,0.281425,2,1,7932,59,200,131,0,190,200,0.295,495.28,0.406343,0.881138
000582,train,0.281425,2,2,3325,62,85,10,65,72,150,0.7294,277.82,0.541332,0.858951
000576,train,0.190225,3,1,4470,60,129,136,0,196,129,0.4651,401.66,0.34817,0.729439
000576,train,0.190225,3,2,2113,46,64,34,4,80,68,0.7188,182.61,0.796268,1.012216
000576,train,0.190225,3,3,1026,34,43,9,102,43,145,0.7907,125.4,0.819942,1.010837
000577,train,0.158325,3,1,1497,45,53,136,0,181,53,0.8491,167.4,0.671331,0.934749
000577,train,0.158325,3,2,3775,68,94,16,84,84,178,0.7234,274.69,0.628681,0.937539
000577,train,0.158325,3,3,1061,41,46,148,120,189,166,0.8913,151.64,0.579829,0.890848
000580,train,0.190275,1,1,7611,58,189,66,11,124,200,0.3069,489.12,0.39978,0.887063
000579,train,0.120675,3,1,1569,62,48,12,34,74,82,1.2917,193.58,0.526149,0.807099
000579,train,0.120675,3,2,2408,46,83,126,34,172,117,0.5542,219.34,0.628982,0.975096
000579,train,0.120675,3,3,850,32,41,156,159,188,200,0.7805,124.43,0.689928,0.966458
000584,train,0.2845,1,1,11380,116,200,54,0,170,200,0.58,603.59,0.392528,0.748266
000583,train,0.138625,2,1,2081,46,66,54,7,100,73,0.697,183.1,0.780058,1.012406
000583,train,0.138625,2,2,3464,88,89,29,111,117,200,0.9888,340.94,0.374491,0.690246
000585,train,0.258825,2,1,8522,71,200,66,0,137,200,0.355,536.29,0.372349,0.773251
000585,train,0.258825,2,2,1831,50,45,150,0,200,45,1.1111,163.15,0.864373,1.029519
000588,train,0.200675,1,1,8027,74,173,122,19,196,192,0.4277,503.2,0.398361,0.780419
000587,train,0.27695,2,1,10685,70,200,76,0,146,200,0.35,552.79,0.439398,0.87164
000587,train,0.27695,2,2,393,27,20,173,0,200,20,1.35,78.87,0.793922,1.069388
000586,train,0.31855,2,1,11552,75,200,68,0,143,200,0.375,603.12,0.39908,0.848476
000586,train,0.31855,2,2,1190,30,56,170,97,200,153,0.5357,143.4,0.727239,1.003796
000590,train,0.358925,2,1,9240,66,200,124,0,190,200,0.33,572.01,0.354878,0.762628
000590,train,0.358925,2,2,5117,57,172,6,28,63,200,0.3314,498.33,0.258932,0.608515
000593,train,0.154225,1,1,6169,67,185,118,15,185,200,0.3622,496.43,0.314559,0.707982
000594,train,0.35465,2,1,8118,70,192,2,0,72,192,0.3646,504.05,0.401526,0.775766
000594,train,0.35465,2,2,6068,75,114,125,86,200,200,0.6579,348.41,0.628169,0.91551
000591,train,0.316525,3,1,7956,62,200,123,0,185,200,0.31,548.07,0.332834,0.763312
000591,train,0.316525,3,2,2073,46,68,24,49,70,117,0.6765,197.54,0.66758,0.926895
000591,train,0.316525,3,3,2632,81,75,10,125,91,200,1.08,283.28,0.41216,0.747515
000589,train,0.241025,4,1,2284,42,67,0,22,42,89,0.6269,192.91,0.771239,1.006389
000589,train,0.241025,4,2,652,32,37,55,70,87,107,0.8649,107.05,0.714913,1.025964
000589,train,0.241025,4,3,3565,77,85,117,93,194,178,0.9059,360.84,0.344073,0.712572
000589,train,0.241025,4,4,3140,40,98,0,102,40,200,0.4082,255.01,0.606761,1.006894
000595,train,0.34545,3,1,8444,80,193,4,0,84,193,0.4145,527.3,0.381625,0.785123
000595,train,0.34545,3,2,4288,57,114,143,0,200,114,0.5,299.34,0.601368,1.014311
000595,train,0.34545,3,3,1086,33,52,148,148,181,200,0.6346,143.74,0.660517,1.02598
000597,train,0.35565,3,1,3567,64,71,136,0,200,71,0.9014,265.3,0.636869,0.940293
000597,train,0.35565,3,2,7172,86,165,6,27,92,192,0.5212,487.35,0.379469,0.734422
000597,train,0.35565,3,3,3487,58,89,142,111,200,200,0.6517,256.85,0.664191,0.945243
000598,train,0.12525,3,1,1798,56,53,140,51,196,104,1.0566,213.38,0.496242,0.843735
000598,train,0.12525,3,2,2751,68,68,3,92,71,160,1.0,251.28,0.547504,0.874166
000598,train,0.12525,3,3,461,28,24,168,167,196,191,1.1667,82.43,0.852664,1.033632
000600,train,0.115975,1,1,4639,54,144,45,18,99,162,0.375,393.36,0.376746,0.781766
000592,train,0.198275,5,1,873,45,25,55,0,100,25,1.8,118.43,0.782217,1.044258
000592,train,0.198275,5,2,571,23,42,0,8,23,50,0.5476,104.33,0.659268,1.045788
000592,train,0.198275,5,3,3827,50,123,145,47,195,170,0.4065,337.18,0.423007,0.85158
000592,train,0.198275,5,4,2159,48,70,60,49,108,119,0.6857,204.17,0.650869,0.943619
000592,train,0.198275,5,5,501,32,23,70,177,102,200,1.3913,91.94,0.74478,1.053628
000599,train,0.31185,2,1,7131,81,167,90,13,171,180,0.485,483.35,0.383571,0.778536
000599,train,0.31185,2,2,5343,76,119,0,81,76,200,0.6387,355.38,0.53163,0.921922
000601,train,0.01185,2,1,173,3,65,35,18,38,83,0.0462,130.83,0.127014,1.478632
000601,train,0.01185,2,2,301,6,75,31,91,37,166,0.08,155.31,0.156804,1.036145
000596,train,0.26945,3,1,3472,64,81,29,0,93,81,0.7901,277.87,0.565096,0.923281
000596,train,0.26945,3,2,3595,68,70,115,0,183,70,0.9714,234.51,0.821462,1.003489
000596,train,0.26945,3,3,3711,67,145,108,51,175,196,0.4621,357.99,0.363881,0.862221
000604,train,0.042575,1,1,1703,44,135,156,65,200,200,0.3259,617.2,0.056178,0.61469
000605,train,0.048175,1,1,1927,60,158,139,42,199,200,0.3797,740.36,0.044178,0.530343
000602,train,0.012875,2,1,235,4,64,100,25,104,89,0.0625,130.83,0.172534,1.316527
000602,train,0.012875,2,2,280,7,70,97,99,104,169,0.1,145.21,0.166861,0.992908
000603,train,0.01385,2,1,309,6,80,171,41,177,121,0.075,162.97,0.146201,1.091873
000603,train,0.01385,2,2,245,27,32,150,168,177,200,0.8438,102.33,0.294039,0.737952
000606,train,0.0624,3,1,2185,68,195,95,5,163,200,0.3487,841.37,0.038787,0.460485
000606,train,0.0624,3,2,213,5,57,157,52,162,109,0.0877,116.49,0.197264,1.142091
000606,train,0.0624,3,3,98,5,23,154,145,159,168,0.2174,47.9,0.536752,1.25641
000608,train,0.035975,3,1,859,33,148,161,0,194,148,0.223,330.27,0.098963,0.789522
000608,train,0.035975,3,2,317,15,64,185,0,200,64,0.2344,141.36,0.199363,0.752076
000608,train,0.035975,3,3,263,11,56,174,111,185,167,0.1964,119.46,0.231607,1.041584
000607,train,0.064175,4,1,2162,68,193,22,7,90,200,0.3523,830.06,0.039432,0.439744
000607,train,0.064175,4,2,212,5,55,85,42,90,97,0.0909,112.73,0.209644,1.076142
000607,train,0.064175,4,3,94,5,23,82,137,87,160,0.2174,48.49,0.502479,1.236842
000607,train,0.064175,4,4,99,4,26,83,174,87,200,0.1538,54.83,0.413841,1.365517
000609,train,0.045625,4,1,121,21,42,143,0,164,42,0.5,101.15,0.148603,0.812081
000609,train,0.045625,4,2,1017,37,168,137,0,174,168,0.2202,373.24,0.09174,0.771331
000609,train,0.045625,4,3,434,19,85,161,0,180,85,0.2235,190.33,0.150558,0.736842
000609,train,0.045625,4,4,253,11,56,150,131,161,187,0.1964,120.63,0.218493,1.007968
000613,train,0.01195,3,1,60,5,18,97,64,102,82,0.2778,38.49,0.509063,1.212121
000613,train,0.01195,3,2,230,11,56,175,114,186,170,0.1964,118.87,0.204547,1.008772
000613,train,0.01195,3,3,188,8,35,186,159,194,194,0.2286,77.56,0.392765,1.021739
000612,train,0.017775,4,1,179,7,37,0,0,7,37,0.1892,81.31,0.340201,1.158576
000612,train,0.017775,4,2,128,4,43,29,0,33,43,0.093,87.66,0.209338,1.261084
000612,train,0.017775,4,3,86,5,22,26,71,31,93,0.2273,47.66,0.475836,1.211268
000612,train,0.017775,4,4,318,6,74,26,107,32,181,0.0811,152.73,0.171317,1.058236
000618,train,0.00855,1,1,342,7,84,50,25,57,109,0.0833,172.73,0.144049,1.013333
000611,train,0.044475,6,1,840,30,132,7,0,37,132,0.2273,294.27,0.121901,0.787254
000611,train,0.044475,6,2,245,14,49,30,0,44,49,0.2857,111.36,0.248287,0.822148
000611,train,0.044475,6,3,98,5,24,71,17,76,41,0.2083,51.07,0.472157,1.232704
000611,train,0.044475,6,4,209,5,55,72,54,77,109,0.0909,112.14,0.208842,1.132791
000611,train,0.044475,6,5,261,11,56,20,94,31,150,0.1964,120.04,0.227608,0.979362
000611,train,0.044475,6,6,126,5,30,70,170,75,200,0.1667,66.49,0.358203,1.105263
000614,train,0.0152,4,1,71,5,18,37,23,42,41,0.2778,39.07,0.584464,1.245614
000614,train,0.0152,4,2,92,6,22,137,60,143,82,0.2727,47.9,0.50389,1.179487
000614,train,0.0152,4,3,250,11,58,115,71,126,129,0.1897,122.87,0.208093,1.039501
000614,train,0.0152,4,4,195,7,41,127,112,134,153,0.1707,86.97,0.323966,1.107955
000610,train,0.034375,6,1,678,29,118,82,0,111,118,0.2458,261.88,0.12423,0.841191
000610,train,0.034375,6,2,159,11,35,106,0,117,35,0.3143,78.63,0.323191,0.996865
000610,train,0.034375,6,3,56,3,22,147,4,150,26,0.1364,44.24,0.359514,1.513514
000610,train,0.034375,6,4,158,4,50,147,43,151,93,0.08,101.07,0.194363,1.289796
000610,train,0.034375,6,5,207,10,55,95,81,105,136,0.1818,115.46,0.195141,1.032419
000610,train,0.034375,6,6,117,3,39,146,159,149,198,0.0769,80.0,0.229729,1.539474
000616,train,0.009325,2,1,109,4,29,36,34,40,63,0.1379,60.24,0.377423,1.3625
000616,train,0.009325,2,2,264,6,63,31,131,37,194,0.0952,129.9,0.196607,1.056
000615,train,0.0215,5,1,76,5,22,62,32,67,54,0.2273,46.49,0.44197,1.256198
000615,train,0.0215,5,2,108,4,30,129,35,133,65,0.1333,61.66,0.357002,1.333333
000615,train,0.0215,5,3,237,11,55,39,44,50,99,0.2,117.46,0.215878,0.97732
000615,train,0.0215,5,4,216,7,41,52,84,59,125,0.1707,86.14,0.36579,1.11054
000615,train,0.0215,5,5,223,5,62,125,132,130,194,0.0806,126.49,0.17516,1.117794
000620,train,0.017325,1,1,693,12,92,31,108,43,200,0.1304,200.87,0.21583,0.839491
000617,train,0.01155,3,1,88,5,23,161,0,166,23,0.2174,49.66,0.448471,1.197279
000617,train,0.01155,3,2,41,4,11,160,55,164,66,0.3636,25.41,0.797701,1.438596
000617,train,0.01155,3,3,333,7,83,157,90,164,173,0.0843,170.73,0.143564,1.003012
000621,train,0.0344,2,1,1031,11,140,95,60,106,200,0.0786,299.6,0.144341,0.797988
000621,train,0.0344,2,2,345,36,51,57,149,93,200,0.7059,140.85,0.218523,0.751634
000619,train,0.015225,1,1,609,8,151,167,20,175,171,0.053,307.56,0.080905,0.919245
000622,train,0.0352,3,1,541,12,75,23,0,35,75,0.16,162.63,0.257051,0.918506
000622,train,0.0352,3,2,197,20,30,0,19,20,49,0.6667,75.5,0.434321,1.005102
000622,train,0.0352,3,3,670,10,100,22,100,32,200,0.1,213.11,0.185381,0.939033
000623,train,0.06475,4,1,342,9,57,130,0,139,57,0.1579,123.21,0.283088,0.978541
000623,train,0.06475,4,2,1368,87,194,39,6,126,200,0.4485,472.52,0.076995,0.419375
000623,train,0.06475,4,3,792,14,118,125,82,139,200,0.1186,259.5,0.147798,0.835003
000623,train,0.06475,4,4,88,15,23,97,122,112,145,0.6522,56.77,0.343132,1.173333
000624,train,0.05695,3,1,2017,27,200,26,0,53,200,0.135,582.85,0.07461,0.69708
000624,train,0.05695,3,2,91,17,26,11,33,28,59,0.6538,63.84,0.28058,1.116564
000624,train,0.05695,3,3,170,22,36,14,111,36,147,0.6111,89.15,0.268766,0.985507
000625,train,0.0854,4,1,1283,61,200,37,0,98,200,0.305,465.22,0.074494,0.439911
000625,train,0.0854,4,2,1906,26,194,125,6,151,200,0.134,564.61,0.075134,0.679743
000625,train,0.0854,4,3,87,16,27,110,42,126,69,0.5926,64.43,0.263391,1.067485
000625,train,0.0854,4,4,140,20,34,113,123,133,157,0.5882,82.33,0.259576,1.040892
000628,train,0.0216,3,1,630,11,82,11,14,22,96,0.1341,182.77,0.236997,0.969977
000628,train,0.0216,3,2,158,8,25,12,145,20,170,0.32,56.73,0.616983,1.104895
000628,train,0.0216,3,3,76,5,22,14,178,19,200,0.2273,47.9,0.416257,1.151515
000626,train,0.049125,4,1,1337,29,127,29,8,58,135,0.2283,522.41,0.061563,0.682665
000626,train,0.049125,4,2,139,21,34,22,18,43,52,0.6176,84.91,0.242264,0.955326
000626,train,0.049125,4,3,169,7,33,50,102,57,135,0.2121,70.73,0.424536,1.090323
000626,train,0.049125,4,4,320,10,52,47,148,57,200,0.1923,113.21,0.313737,0.962406
000633,train,0.008075,1,1,323,8,60,115,88,123,148,0.1333,126.14,0.255089,1.066007
000634,train,0.079625,1,1,3185,22,173,138,27,160,200,0.1272,380.38,0.276613,0.984392
000632,train,0.02115,2,1,123,6,24,36,0,42,24,0.25,54.24,0.525331,1.188406
000632,train,0.02115,2,2,723,9,127,32,68,41,195,0.0709,262.28,0.13207,1.021186
000635,train,0.095875,1,1,3835,22,200,106,0,128,200,0.11,435.9,0.253631,1.002614
000637,train,0.075175,1,1,3007,19,200,160,0,179,200,0.095,429.31,0.205019,1.006864
000631,train,0.0286,3,1,141,8,32,0,0,8,32,0.25,72.97,0.332762,0.903846
000631,train,0.0286,3,2,471,10,72,128,0,138,72,0.1389,154.28,0.248649,0.97921
000631,train,0.0286,3,3,532,8,83,126,117,134,200,0.0964,172.73,0.224077,1.082401
000638,train,0.076925,1,1,3077,19,200,99,0,118,200,0.095,429.9,0.20922,1.012338
000629,train,0.0442,4,1,486,10,68,98,1,108,69,0.1471,146.04,0.286347,1.002062
000629,train,0.0442,4,2,931,23,104,56,62,79,166,0.2212,327.92,0.108796,0.755375
000629,train,0.0442,4,3,105,5,22,100,121,105,143,0.2273,48.24,0.56694,1.288344
000629,train,0.0442,4,4,246,7,46,99,154,106,200,0.1522,102.97,0.291554,1.008197
000627,train,0.090225,7,1,860,35,148,22,0,57,148,0.2365,373.58,0.077435,0.592695
000627,train,0.090225,7,2,1433,29,128,115,8,144,136,0.2266,482.85,0.077237,0.730936
000627,train,0.090225,7,3,145,20,36,107,16,127,52,0.5556,85.74,0.247862,1.066176
000627,train,0.090225,7,4,293,25,58,63,97,88,155,0.431,141.54,0.183791,0.827684
000627,train,0.090225,7,5,153,5,33,136,102,141,135,0.1515,70.24,0.389672,1.259259
000627,train,0.090225,7,6,370,17,66,16,134,33,200,0.2576,147.94,0.212439,0.849598
000627,train,0.090225,7,7,355,10,51,132,149,142,200,0.1961,114.38,0.340959,0.954301
000636,train,0.088175,1,1,3527,22,200,41,0,63,200,0.11,434.73,0.23452,1.003842
000639,train,0.077875,1,1,3115,19,200,16,0,35,200,0.095,431.31,0.210417,1.003382
000641,train,0.077875,1,1,3115,19,200,32,0,51,200,0.095,431.31,0.210417,0.995049
000640,train,0.07885,1,1,3154,19,200,123,0,142,200,0.095,429.9,0.214456,1.011708
000643,train,0.059825,1,1,2393,16,200,79,0,95,200,0.08,423.56,0.167622,0.992534
000642,train,0.07535,1,1,3014,18,200,96,0,114,200,0.09,427.9,0.206857,1.012939
000644,train,0.07985,1,1,3194,18,200,93,0,111,200,0.09,429.9,0.217176,1.00456
000645,train,0.076275,1,1,3051,200,18,0,80,200,98,11.1111,428.49,0.208824,1.016831
000647,train,0.079625,1,1,3185,27,200,27,0,54,200,0.135,464.38,0.185594,0.800151
000646,train,0.076225,1,1,3049,200,19,0,151,200,170,10.5263,429.9,0.207316,1.000164
000650,train,0.16195,1,1,6478,37,200,34,0,71,200,0.185,465.31,0.375975,0.996692
000651,train,0.143575,1,1,5743,38,200,127,0,165,200,0.19,461.7,0.338557,0.968874
000630,train,0.053325,6,1,120,13,26,64,0,77,26,0.5,66.18,0.344261,0.91954
000630,train,0.053325,6,2,360,17,69,18,4,35,73,0.2464,153.36,0.19236,0.858164
000630,train,0.053325,6,3,579,10,81,133,19,143,100,0.1235,169.46,0.253382,1.008711
000630,train,0.053325,6,4,56,5,18,30,87,35,105,0.2778,37.9,0.489927,1.230769
000630,train,0.053325,6,5,886,23,101,91,94,114,195,0.2277,320.51,0.108383,0.740493
000630,train,0.053325,6,6,132,6,24,134,149,140,173,0.25,52.49,0.602156,1.222222
000649,train,0.08825,1,1,3530,25,200,83,0,108,200,0.125,444.14,0.224875,0.899822
000648,train,0.083925,1,1,3357,25,200,159,0,184,200,0.125,470.73,0.19038,0.848906
000653,train,0.103375,1,1,4135,23,200,162,0,185,200,0.115,439.07,0.269535,1.016095
000652,train,0.158425,1,1,6337,34,200,95,0,129,200,0.17,461.9,0.373249,1.004996
000654,train,0.106575,1,1,4263,26,200,48,0,74,200,0.13,442.73,0.273307,0.99105
000655,train,0.14585,1,1,5834,35,200,91,0,126,200,0.175,459.56,0.347135,0.990576
000656,train,0.1448,1,1,5792,33,200,134,0,167,200,0.165,456.73,0.348918,1.004422
000658,train,0.131175,1,1,5247,31,182,18,0,49,182,0.1703,415.56,0.381822,1.013423
000661,train,0.111125,1,1,4445,200,23,0,36,200,59,8.6957,441.66,0.28636,1.029173
000660,train,0.1029,1,1,4116,200,24,0,172,200,196,8.3333,439.9,0.267287,0.996128
000657,train,0.108375,1,1,4335,31,162,72,0,103,162,0.1914,374.38,0.388654,0.98277
000659,train,0.105375,1,1,4215,200,26,0,93,200,119,7.6923,442.97,0.269934,0.988045
000663,train,0.0838,1,1,3352,194,25,0,128,194,153,7.76,436.28,0.221297,0.913103
000662,train,0.136725,1,1,5469,200,31,0,23,200,54,6.4516,453.56,0.334084,0.999269
000664,train,0.0964,1,1,3856,200,27,0,33,200,60,7.4074,447.56,0.241909,0.923151
000665,train,0.10765,1,1,4306,200,25,0,134,200,159,8.0,442.73,0.276064,1.004549
000669,train,0.054075,1,1,2163,14,200,150,0,164,200,0.07,422.38,0.152353,0.945367
