image_id,split,area,width,height,size_category
001041,train,217,38,8,small
001041,train,771,105,14,small
001041,train,408,49,14,small
001041,train,340,50,13,small
001039,train,130,26,8,small
001039,train,432,51,14,small
001042,train,176,40,7,small
001042,train,119,24,6,small
001042,train,5081,183,56,medium
001042,train,208,38,8,small
001042,train,110,28,6,small
001046,train,567,54,15,small
001046,train,1262,135,22,medium
001046,train,169,23,9,small
001045,train,852,82,19,small
001045,train,960,91,16,small
001047,train,254,33,11,small
001047,train,104,18,8,small
001047,train,579,68,15,small
001043,train,7129,200,59,medium
001040,train,225,38,7,small
001040,train,788,104,15,small
001040,train,449,52,14,small
001040,train,368,53,15,small
001048,train,631,75,14,small
001044,train,2955,140,32,medium
001044,train,858,83,17,small
001049,train,3427,199,29,medium
001049,train,405,44,13,small
001049,train,218,41,8,small
001055,train,5825,198,51,medium
001055,train,852,78,13,small
001054,train,5972,199,49,medium
001054,train,493,65,12,small
001054,train,198,24,11,small
001056,train,190,37,7,small
001056,train,147,24,8,small
001056,train,900,82,20,small
001056,train,997,80,19,small
001051,train,7035,200,71,medium
001051,train,413,48,12,small
001050,train,1892,123,25,medium
001050,train,1131,147,14,medium
001052,train,206,42,8,small
001052,train,117,23,6,small
001052,train,2641,126,36,medium
001052,train,117,29,6,small
001052,train,198,37,6,small
001052,train,806,101,16,small
001052,train,408,45,15,small
001052,train,340,50,12,small
001053,train,137,33,6,small
001053,train,139,25,7,small
001053,train,2748,126,38,medium
001053,train,120,27,7,small
001053,train,209,38,8,small
001053,train,772,99,12,small
001053,train,396,47,13,small
001053,train,318,49,9,small
001059,train,713,100,13,small
001062,train,165,32,8,small
001062,train,853,124,11,small
001058,train,196,41,6,small
001058,train,121,23,6,small
001058,train,4171,200,42,medium
001057,train,410,45,11,small
001057,train,1061,116,20,medium
001057,train,979,90,19,small
001061,train,1708,112,24,medium
001061,train,177,33,8,small
001060,train,2613,187,37,medium
001064,train,217,31,15,small
001064,train,377,50,10,small
001063,train,94,18,7,small
001063,train,782,121,12,small
001068,train,403,52,10,small
001068,train,293,39,12,small
001066,train,207,28,10,small
001066,train,821,74,19,small
001066,train,366,51,12,small
001066,train,466,55,12,small
001070,train,773,101,12,small
001065,train,172,21,12,small
001065,train,104,24,5,small
001065,train,431,43,16,small
001065,train,412,54,10,small
001072,train,2025,200,22,medium
001072,train,615,64,16,small
001067,train,763,104,11,small
001069,train,122,24,7,small
001069,train,138,25,7,small
001073,train,2026,106,35,medium
001074,train,3335,184,27,medium
001075,train,3016,177,28,medium
001077,train,966,127,13,small
001071,train,1583,200,15,medium
001071,train,424,57,11,small
001071,train,130,22,7,small
001078,train,905,127,13,small
001079,train,551,61,14,small
001079,train,129,30,7,small
001079,train,136,30,7,small
001080,train,3593,186,28,medium
001080,train,2643,153,29,medium
001080,train,125,31,6,small
001076,train,438,65,10,small
001076,train,1208,78,23,medium
001081,train,2567,160,26,medium
001081,train,132,33,5,small
001081,train,2360,141,22,medium
001084,train,296,46,11,small
001084,train,619,80,14,small
001083,train,1514,105,21,medium
001083,train,199,28,10,small
001083,train,895,96,17,small
001085,train,975,84,18,small
001087,train,4957,175,40,medium
001086,train,297,31,11,small
001086,train,1125,138,13,medium
001089,train,4173,200,39,medium
001082,train,506,56,13,small
001082,train,1591,108,23,medium
001082,train,661,61,17,small
001082,train,394,57,8,small
001088,train,5456,200,42,medium
001088,train,218,40,7,small
001088,train,212,44,8,small
001088,train,270,46,10,small
001091,train,1353,75,24,medium
001091,train,1757,109,25,medium
001091,train,252,36,10,small
001091,train,460,59,11,small
001090,train,4620,200,38,medium
001097,train,157,20,13,small
001095,train,3559,186,38,medium
001095,train,673,94,14,small
001092,train,1234,75,25,medium
001092,train,1575,109,23,medium
001092,train,300,51,10,small
001092,train,432,59,11,small
001093,train,3297,182,35,medium
001098,train,144,25,8,small
001098,train,1596,103,21,medium
001096,train,473,68,12,small
001096,train,248,46,9,small
001094,train,617,93,13,small
001099,train,3005,193,27,medium
001106,train,5604,200,41,medium
001103,train,314,34,11,small
001103,train,1042,127,13,medium
001101,train,569,77,14,small
001101,train,978,65,24,small
001105,train,5150,194,42,medium
001107,train,4267,200,38,medium
001102,train,1153,90,24,medium
001104,train,1155,109,15,medium
001100,train,909,126,12,small
001108,train,312,36,13,small
001108,train,853,54,25,small
001112,train,739,95,15,small
001115,train,485,60,13,small
001110,train,3438,185,38,medium
001114,train,2180,134,24,medium
001109,train,359,60,11,small
001111,train,3309,183,36,medium
001111,train,712,97,15,small
001116,train,2083,150,22,medium
001113,train,152,19,12,small
001113,train,308,56,10,small
001118,train,117,28,6,small
001121,train,154,41,7,small
001121,train,172,35,7,small
001121,train,71,19,4,small
001117,train,33,11,5,small
001120,train,902,103,14,small
001124,train,154,42,7,small
001124,train,56,11,8,small
001124,train,181,36,7,small
001124,train,43,12,5,small
001128,train,218,44,8,small
001128,train,51,14,5,small
001125,train,231,35,10,small
001125,train,64,18,5,small
001125,train,277,38,11,small
001125,train,121,29,8,small
001119,train,746,90,13,small
001123,train,122,38,5,small
001123,train,163,33,7,small
001126,train,259,37,11,small
001126,train,294,42,11,small
001122,train,154,27,10,small
001122,train,125,41,7,small
001122,train,175,34,6,small
001127,train,49,14,5,small
001127,train,45,15,4,small
001127,train,39,13,4,small
001133,train,193,29,11,small
001133,train,170,42,7,small
001133,train,208,37,7,small
001129,train,191,31,10,small
001130,train,95,26,6,small
001131,train,128,17,11,small
001131,train,46,9,6,small
001135,train,207,31,10,small
001135,train,291,38,11,small
001134,train,185,29,11,small
001134,train,99,24,5,small
001134,train,224,29,11,small
001134,train,224,39,8,small
001132,train,179,43,6,small
001132,train,223,38,8,small
001132,train,98,24,6,small
001136,train,2761,200,17,medium
001136,train,257,45,8,small
001138,train,2379,193,17,medium
001140,train,2169,200,19,medium
001139,train,267,29,11,small
001139,train,136,24,7,small
001139,train,459,74,10,small
001142,train,432,78,8,small
001141,train,539,64,12,small
001141,train,151,36,5,small
001143,train,199,38,7,small
001143,train,300,69,7,small
001137,train,2979,200,21,medium
001144,train,1257,166,11,medium
001148,train,5268,200,36,medium
001148,train,2051,119,30,medium
001150,train,326,41,12,small
001150,train,2316,122,25,medium
001150,train,421,50,13,small
001151,train,350,47,15,small
001151,train,2556,151,27,medium
001151,train,542,50,15,small
001145,train,291,49,11,small
001145,train,414,63,11,small
001146,train,483,90,10,small
001146,train,395,51,12,small
001147,train,169,28,8,small
001147,train,123,24,6,small
001149,train,1875,120,20,medium
001154,train,5024,187,36,medium
001154,train,570,67,16,small
001154,train,280,62,6,small
001154,train,783,77,14,small
001153,train,636,76,11,small
001152,train,576,70,16,small
001152,train,276,62,7,small
001152,train,742,73,13,small
001155,train,4026,200,33,medium
001155,train,231,28,13,small
001155,train,332,62,8,small
001157,train,1757,144,30,medium
001158,train,3438,200,27,medium
001160,train,2251,200,28,medium
001159,train,257,36,10,small
001156,train,2176,200,27,medium
001162,train,917,101,16,small
001161,train,691,81,16,small
001161,train,395,62,11,small
001165,train,628,66,19,small
001165,train,271,36,12,small
001163,train,341,45,11,small
001170,train,1402,146,17,medium
001164,train,1143,114,17,medium
001166,train,2742,164,42,medium
001166,train,653,76,17,small
001166,train,886,94,15,small
001167,train,3902,200,29,medium
001169,train,389,80,9,small
001173,train,883,119,13,small
001171,train,164,31,7,small
001171,train,309,44,17,small
001175,train,1907,165,21,medium
001172,train,892,123,17,small
001168,train,2875,200,25,medium
001174,train,173,32,12,small
001174,train,213,46,6,small
001177,train,564,69,11,small
001177,train,94,18,7,small
001182,train,368,62,10,small
001182,train,159,24,9,small
001182,train,133,29,7,small
001182,train,76,20,5,small
001180,train,1904,165,22,medium
001183,train,450,57,12,small
001183,train,152,30,8,small
001183,train,214,40,9,small
001176,train,990,129,17,small
001179,train,221,36,10,small
001179,train,195,36,8,small
001179,train,317,47,10,small
001181,train,1686,149,22,medium
001181,train,293,43,9,small
001181,train,173,29,7,small
001178,train,93,20,6,small
001178,train,1238,157,14,medium
001190,train,143,25,8,small
001190,train,88,22,7,small
001190,train,90,18,6,small
001184,train,93,19,6,small
001184,train,148,35,5,small
001184,train,263,45,7,small
001186,train,432,53,13,small
001191,train,3252,122,39,medium
001191,train,3212,81,50,medium
001185,train,308,61,7,small
001185,train,121,24,6,small
001185,train,837,105,14,small
001188,train,448,42,15,small
001188,train,144,34,6,small
001188,train,120,25,7,small
001188,train,121,25,6,small
001187,train,4018,163,36,medium
001193,train,6466,184,57,medium
001192,train,2273,64,49,medium
001192,train,2665,58,72,medium
001192,train,1209,48,33,medium
001189,train,338,49,9,small
001194,train,2834,77,79,medium
001195,train,6509,200,50,medium
001200,train,7762,193,66,medium
001201,train,15160,200,151,large
001197,train,6450,128,71,medium
001197,train,2751,66,57,medium
001197,train,2011,70,43,medium
001196,train,1703,51,53,medium
001196,train,6790,200,54,medium
001198,train,1879,51,53,medium
001198,train,8695,200,73,medium
001199,train,17137,200,173,large
001203,train,9489,200,85,large
001202,train,8245,200,76,medium
001202,train,1686,53,44,medium
001207,train,1571,39,59,medium
001207,train,96,10,12,small
001207,train,199,27,16,small
001207,train,8004,169,95,medium
001208,train,2889,53,80,medium
001208,train,1749,54,50,medium
001208,train,6262,109,84,medium
001210,train,9746,153,102,large
001206,train,13950,139,191,large
001206,train,1019,38,40,small
001206,train,112,11,13,small
001206,train,1583,64,40,medium
001205,train,4830,125,77,medium
001205,train,888,45,51,small
001205,train,94,15,15,small
001205,train,2102,38,80,medium
001204,train,998,38,42,small
001204,train,1583,59,40,medium
001204,train,4030,168,38,medium
001209,train,5513,94,75,medium
001209,train,2892,78,57,medium
001211,train,5578,119,79,medium
001212,train,7667,110,130,medium
001218,train,1394,44,55,medium
001218,train,101,13,20,small
001218,train,188,16,27,small
001218,train,233,22,21,small
001218,train,8195,200,68,medium
001213,train,3527,86,58,medium
001215,train,1031,48,39,medium
001215,train,2943,93,50,medium
001215,train,1429,57,41,medium
001216,train,8053,195,53,medium
001216,train,1214,34,51,medium
001216,train,336,19,33,small
001214,train,875,44,29,small
001214,train,1416,58,40,medium
001219,train,1168,41,36,medium
001222,train,5104,116,77,medium
001222,train,1192,60,27,medium
001220,train,2239,53,66,medium
001220,train,310,22,26,small
001220,train,1764,74,36,medium
001217,train,1339,40,55,medium
001217,train,67,10,17,small
001217,train,182,15,26,small
001217,train,82,15,10,small
001221,train,622,34,35,small
001221,train,2207,70,46,medium
001221,train,508,30,31,small
001224,train,2216,54,66,medium
001224,train,90,11,13,small
001224,train,268,20,24,small
001223,train,5432,160,69,medium
001227,train,8954,106,169,medium
001227,train,1481,58,35,medium
001226,train,904,49,26,small
001226,train,6926,197,69,medium
001225,train,744,47,28,small
001225,train,1038,38,35,medium
001225,train,3829,146,43,medium
001229,train,5204,128,59,medium
001229,train,1831,51,46,medium
001229,train,1739,57,42,medium
001228,train,2808,82,51,medium
001228,train,425,20,31,small
001230,train,1470,55,34,medium
001230,train,1582,57,37,medium
001230,train,241,9,38,small
001232,train,6514,179,100,medium
001233,train,2882,80,61,medium
001233,train,4054,97,70,medium
001233,train,1493,52,37,medium
001235,train,4880,134,65,medium
001235,train,1076,43,37,medium
001231,train,813,36,38,small
001231,train,2947,81,64,medium
001237,train,1247,41,46,medium
001237,train,2758,120,39,medium
001237,train,91,12,10,small
001238,train,1102,41,39,medium
001238,train,1303,57,41,medium
001238,train,1664,62,41,medium
001238,train,2160,96,34,medium
001240,train,6690,200,63,medium
001240,train,1063,42,33,medium
001234,train,3401,103,57,medium
001241,train,1939,67,44,medium
001241,train,94,13,13,small
001236,train,1341,57,34,medium
001236,train,380,23,22,small
001236,train,861,29,53,small
001236,train,478,29,26,small
001236,train,110,10,21,small
001239,train,2154,58,52,medium
001239,train,2878,118,40,medium
001242,train,1203,65,26,medium
001246,train,2275,74,62,medium
001246,train,899,45,28,small
001247,train,532,30,25,small
001247,train,1780,77,35,medium
001247,train,2441,74,67,medium
001244,train,1068,35,60,medium
001243,train,1555,60,42,medium
001245,train,4266,77,81,medium
001253,train,906,44,39,small
001253,train,1098,38,59,medium
001253,train,354,23,20,small
001253,train,650,29,29,small
001248,train,1099,41,39,medium
001248,train,530,30,26,small
001248,train,1741,78,33,medium
001252,train,1570,61,40,medium
001252,train,976,38,38,small
001249,train,1804,49,48,medium
001249,train,1875,53,48,medium
001251,train,5082,113,79,medium
001251,train,1480,58,48,medium
001251,train,1504,49,35,medium
001256,train,3956,117,49,medium
001255,train,2410,86,54,medium
001255,train,2128,69,46,medium
001254,train,3597,140,67,medium
001254,train,236,18,27,small
001254,train,1749,83,37,medium
001250,train,6467,128,95,medium
001257,train,531,28,28,small
001257,train,2004,45,56,medium
001257,train,810,38,33,small
001259,train,864,36,32,small
001259,train,4349,93,82,medium
001259,train,1205,42,40,medium
001258,train,1247,56,39,medium
001258,train,3751,152,45,medium
001264,train,6447,188,56,medium
001264,train,2239,65,59,medium
001260,train,3894,153,47,medium
001265,train,3205,80,51,medium
001265,train,1506,55,44,medium
001261,train,1362,66,41,medium
001261,train,958,48,33,small
001261,train,877,40,32,small
001261,train,2893,92,49,medium
001261,train,1047,38,39,medium
001267,train,2740,72,89,medium
001267,train,2541,60,86,medium
001267,train,3216,57,81,medium
001263,train,3713,139,47,medium
001263,train,708,45,24,small
001266,train,7240,121,107,medium
001272,train,3433,85,66,medium
001272,train,1512,62,44,medium
001272,train,288,13,34,small
001272,train,382,14,39,small
001272,train,4368,124,49,medium
001272,train,1047,66,18,medium
001269,train,5899,107,167,medium
001269,train,3729,89,89,medium
